persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,4,0,4,2026-07-03T10:53:15.366962
0,1,2,4,0,4,2026-07-03T10:53:54.426257
0,1,3,4,0,4,2026-07-03T10:53:55.670261
0,1,4,4,0,4,2026-07-03T10:54:01.622027
0,1,5,3,0,3,2026-07-03T10:54:11.221688
0,1,6,4,0,4,2026-07-03T10:54:12.168467
0,1,7,3,0,3,2026-07-03T10:54:16.115312
0,1,8,4,0,4,2026-07-03T10:54:22.935196
0,1,9,4,0,4,2026-07-03T10:54:29.311873
0,1,10,4,0,4,2026-07-03T10:54:29.962117
0,2,1,2,0,2,2026-07-03T10:55:00.777371
0,2,2,2,0,2,2026-07-03T10:55:01.485081
0,2,3,2,0,2,2026-07-03T10:55:06.545690
0,2,4,2,0,2,2026-07-03T10:55:07.342610
0,2,5,2,0,2,2026-07-03T10:55:08.076516
0,2,6,2,0,2,2026-07-03T10:55:08.974919
0,2,7,2,0,2,2026-07-03T10:55:09.706256
0,2,8,2,0,2,2026-07-03T10:55:10.313001
0,2,9,2,0,2,2026-07-03T10:55:14.365469
0,2,10,2,0,2,2026-07-03T10:55:14.975074
0,3,1,5,0,5,2026-07-03T10:55:15.590207
0,3,2,5,0,5,2026-07-03T10:55:16.404894
0,3,3,5,0,5,2026-07-03T10:55:17.140402
0,3,4,5,0,5,2026-07-03T10:55:17.741708
0,3,5,5,0,5,2026-07-03T10:55:18.540684
0,3,6,5,0,5,2026-07-03T10:55:19.043518
0,3,7,5,0,5,2026-07-03T10:55:19.912299
0,3,8,5,0,5,2026-07-03T10:55:20.563419
0,3,9,5,0,5,2026-07-03T10:55:22.180696
0,3,10,5,0,5,2026-07-03T10:55:22.738196
0,4,1,2,0,2,2026-07-03T10:55:23.431728
0,4,2,2,0,2,2026-07-03T10:55:30.532802
0,4,3,2,0,2,2026-07-03T10:55:31.719479
0,4,4,2,0,2,2026-07-03T10:55:32.335157
0,4,5,1,0,1,2026-07-03T10:55:33.088795
0,4,6,2,0,2,2026-07-03T10:55:33.843892
0,4,7,2,0,2,2026-07-03T10:55:34.619644
0,4,8,2,0,2,2026-07-03T10:55:35.123566
0,4,9,2,0,2,2026-07-03T10:55:35.883748
0,4,10,2,0,2,2026-07-03T10:55:36.530283
0,5,1,4,0,4,2026-07-03T10:55:37.344006
0,5,2,5,0,5,2026-07-03T10:55:38.073185
0,5,3,5,0,5,2026-07-03T10:55:38.681060
0,5,4,5,0,5,2026-07-03T10:55:39.592008
0,5,5,5,0,5,2026-07-03T10:55:40.210361
