persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,2,0,2,2026-06-16T23:48:12.779864
0,1,2,1,0,1,2026-06-16T23:48:17.301519
0,1,3,1,0,1,2026-06-16T23:48:18.915390
0,1,4,2,0,2,2026-06-16T23:48:20.728885
0,1,5,2,0,2,2026-06-16T23:48:37.458003
0,1,6,1,0,1,2026-06-16T23:48:39.863486
0,1,7,2,0,2,2026-06-16T23:48:41.663630
0,1,8,1,0,1,2026-06-16T23:48:58.434880
0,1,9,1,0,1,2026-06-16T23:49:00.048942
0,1,10,2,0,2,2026-06-16T23:49:01.668478
0,2,1,4,0,4,2026-06-16T23:49:03.074941
0,2,2,4,0,4,2026-06-16T23:49:04.669205
0,2,3,4,0,4,2026-06-16T23:49:06.068737
0,2,4,4,0,4,2026-06-16T23:49:07.074037
0,2,5,4,0,4,2026-06-16T23:49:08.280098
0,2,6,4,0,4,2026-06-16T23:49:10.093627
0,2,7,5,0,5,2026-06-16T23:49:11.901678
0,2,8,4,0,4,2026-06-16T23:49:13.725004
0,2,9,4,0,4,2026-06-16T23:49:17.489859
0,2,10,4,0,4,2026-06-16T23:49:19.092907
0,3,1,0,0,0,2026-06-16T23:49:20.510763
0,3,2,0,0,0,2026-06-16T23:49:53.085601
0,3,3,0,0,0,2026-06-16T23:49:54.495978
0,3,4,0,0,0,2026-06-16T23:49:55.718212
0,3,5,0,0,0,2026-06-16T23:49:57.514378
0,3,6,0,0,0,2026-06-16T23:49:59.308838
0,3,7,0,0,0,2026-06-16T23:50:00.516884
0,3,8,0,0,0,2026-06-16T23:50:17.436046
0,3,9,0,0,0,2026-06-16T23:50:57.608458
0,3,10,0,0,0,2026-06-16T23:50:58.807738
0,4,1,0,0,0,2026-06-16T23:51:00.414674
0,4,2,0,0,0,2026-06-16T23:51:17.136700
0,4,3,0,0,0,2026-06-16T23:51:25.027334
0,4,4,0,0,0,2026-06-16T23:51:27.032679
0,4,5,0,0,0,2026-06-16T23:51:29.905526
0,4,6,0,0,0,2026-06-16T23:51:31.336944
0,4,7,0,0,0,2026-06-16T23:51:48.345934
0,4,8,0,0,0,2026-06-16T23:52:16.593111
0,4,9,0,0,0,2026-06-16T23:52:20.042843
0,4,10,0,0,0,2026-06-16T23:52:23.505347
0,5,1,0,0,0,2026-06-16T23:52:26.377668
0,5,2,0,0,0,2026-06-16T23:52:52.915350
0,5,3,0,0,0,2026-06-16T23:52:54.125552
0,5,4,0,0,0,2026-06-16T23:52:55.917724
0,5,5,0,0,0,2026-06-16T23:52:57.374751
0,5,6,0,0,0,2026-06-16T23:52:58.995909
0,5,7,0,0,0,2026-06-16T23:53:00.810741
0,5,8,0,0,0,2026-06-16T23:53:02.010805
0,5,9,0,0,0,2026-06-16T23:53:03.799356
0,5,10,0,0,0,2026-06-16T23:53:05.827957
0,6,1,0,0,0,2026-06-16T23:53:09.996987
0,6,2,0,0,0,2026-06-16T23:53:11.797526
0,6,3,0,0,0,2026-06-16T23:53:19.666839
0,6,4,0,0,0,2026-06-16T23:53:22.825557
0,6,5,0,0,0,2026-06-16T23:53:33.239089
0,6,6,0,0,0,2026-06-16T23:53:59.408242
0,6,7,2,0,2,2026-06-16T23:54:31.503876
0,6,8,0,0,0,2026-06-16T23:54:33.105918
0,6,9,2,0,2,2026-06-16T23:54:34.510665
0,6,10,0,0,0,2026-06-16T23:54:35.745174
0,7,1,4,0,4,2026-06-16T23:54:37.144480
0,7,2,4,0,4,2026-06-16T23:54:42.577079
0,7,3,4,0,4,2026-06-16T23:54:47.596920
0,7,4,4,0,4,2026-06-16T23:54:49.001508
0,7,5,4,0,4,2026-06-16T23:54:56.164855
0,7,6,4,0,4,2026-06-16T23:54:58.365755
0,7,7,4,0,4,2026-06-16T23:54:59.776697
0,7,8,4,0,4,2026-06-16T23:55:00.780984
0,7,9,4,0,4,2026-06-16T23:55:02.581503
0,7,10,4,0,4,2026-06-16T23:55:06.008846
0,8,1,0,0,0,2026-06-16T23:55:10.973804
0,8,2,0,0,0,2026-06-16T23:55:31.277957
0,8,3,0,0,0,2026-06-16T23:55:34.424051
0,8,4,0,0,0,2026-06-16T23:55:36.027840
0,8,5,0,0,0,2026-06-16T23:55:37.030464
0,8,6,0,0,0,2026-06-16T23:55:38.826390
0,8,7,0,0,0,2026-06-16T23:55:39.826535
0,8,8,0,0,0,2026-06-16T23:55:41.424709
0,8,9,2,0,2,2026-06-16T23:55:43.039922
0,8,10,0,0,0,2026-06-16T23:55:46.242179
0,9,1,1,0,1,2026-06-16T23:55:48.637886
0,9,2,0,0,0,2026-06-16T23:55:50.243727
0,9,3,0,0,0,2026-06-16T23:55:52.879864
0,9,4,0,0,0,2026-06-16T23:55:54.283388
0,9,5,0,0,0,2026-06-16T23:55:56.303778
0,9,6,0,0,0,2026-06-16T23:55:57.313972
0,9,7,0,0,0,2026-06-16T23:55:59.148758
0,9,8,0,0,0,2026-06-16T23:56:00.174311
0,9,9,0,0,0,2026-06-16T23:56:01.186496
0,9,10,0,0,0,2026-06-16T23:56:02.185086
0,10,1,0,0,0,2026-06-16T23:56:02.999607
0,10,2,0,0,0,2026-06-16T23:56:04.410733
0,10,3,0,0,0,2026-06-16T23:56:05.815256
0,10,4,0,0,0,2026-06-16T23:56:07.265980
0,10,5,0,0,0,2026-06-16T23:56:08.272304
