persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,5,0,5,2026-07-03T10:53:15.348085
0,1,2,5,0,5,2026-07-03T10:54:27.070807
0,1,3,5,0,5,2026-07-03T10:54:28.145980
0,1,4,5,0,5,2026-07-03T10:54:28.793714
0,1,5,5,0,5,2026-07-03T10:54:29.549220
0,1,6,5,0,5,2026-07-03T10:54:39.141547
0,1,7,5,0,5,2026-07-03T10:54:45.311854
0,1,8,5,0,5,2026-07-03T10:54:46.142749
0,1,9,5,0,5,2026-07-03T10:54:47.009734
0,1,10,5,0,5,2026-07-03T10:54:52.934174
0,2,1,4,0,4,2026-07-03T10:54:53.560498
0,2,2,4,0,4,2026-07-03T10:54:54.224570
0,2,3,4,0,4,2026-07-03T10:54:54.942434
0,2,4,4,0,4,2026-07-03T10:54:55.616823
0,2,5,4,0,4,2026-07-03T10:54:56.210626
0,2,6,3,0,3,2026-07-03T10:54:56.861643
0,2,7,4,0,4,2026-07-03T10:54:57.545124
0,2,8,4,0,4,2026-07-03T10:54:58.114004
0,2,9,4,0,4,2026-07-03T10:54:58.649399
0,2,10,4,0,4,2026-07-03T10:55:01.596397
0,3,1,5,0,5,2026-07-03T10:55:06.579980
0,3,2,5,0,5,2026-07-03T10:55:07.263770
0,3,3,5,0,5,2026-07-03T10:55:08.006874
0,3,4,5,0,5,2026-07-03T10:55:08.781977
0,3,5,5,0,5,2026-07-03T10:55:09.586244
0,3,6,5,0,5,2026-07-03T10:55:10.151876
0,3,7,5,0,5,2026-07-03T10:55:10.752807
0,3,8,5,0,5,2026-07-03T10:55:11.219663
0,3,9,3,0,3,2026-07-03T10:55:11.892238
0,3,10,3,0,3,2026-07-03T10:55:12.881755
0,4,1,1,0,1,2026-07-03T10:55:13.700496
0,4,2,1,0,1,2026-07-03T10:55:14.676754
0,4,3,1,0,1,2026-07-03T10:55:15.546909
0,4,4,1,0,1,2026-07-03T10:55:16.165737
0,4,5,1,0,1,2026-07-03T10:55:17.117925
0,4,6,1,0,1,2026-07-03T10:55:17.678257
0,4,7,1,0,1,2026-07-03T10:55:19.022026
0,4,8,1,0,1,2026-07-03T10:55:19.715744
0,4,9,1,0,1,2026-07-03T10:55:20.225259
0,4,10,1,0,1,2026-07-03T10:55:21.249081
0,5,1,5,0,5,2026-07-03T10:55:28.374368
0,5,2,5,0,5,2026-07-03T10:55:29.238044
0,5,3,5,0,5,2026-07-03T10:55:29.973735
0,5,4,5,0,5,2026-07-03T10:55:31.114207
0,5,5,5,0,5,2026-07-03T10:55:31.902268
0,5,6,5,0,5,2026-07-03T10:55:32.654589
0,5,7,5,0,5,2026-07-03T10:55:33.291911
0,5,8,5,0,5,2026-07-03T10:56:04.160446
0,5,9,5,0,5,2026-07-03T10:56:04.922042
0,5,10,5,0,5,2026-07-03T10:56:05.497076
0,6,1,1,0,1,2026-07-03T10:56:06.028822
0,6,2,1,0,1,2026-07-03T10:56:06.638935
0,6,3,1,0,1,2026-07-03T10:56:07.326335
0,6,4,2,0,2,2026-07-03T10:56:08.115427
0,6,5,1,0,1,2026-07-03T10:56:09.151850
0,6,6,1,0,1,2026-07-03T10:56:09.970476
0,6,7,1,0,1,2026-07-03T10:56:10.599657
0,6,8,1,0,1,2026-07-03T10:56:11.192285
0,6,9,1,0,1,2026-07-03T10:56:11.956952
0,6,10,1,0,1,2026-07-03T10:56:12.561189
0,7,1,5,0,5,2026-07-03T10:56:13.299503
0,7,2,5,0,5,2026-07-03T10:56:13.906211
0,7,3,5,0,5,2026-07-03T10:56:14.576813
0,7,4,5,0,5,2026-07-03T10:56:15.322624
0,7,5,5,0,5,2026-07-03T10:56:15.959229
0,7,6,5,0,5,2026-07-03T10:56:16.588949
0,7,7,5,0,5,2026-07-03T10:56:17.252111
0,7,8,5,0,5,2026-07-03T10:56:17.735105
0,7,9,5,0,5,2026-07-03T10:56:18.364881
0,7,10,5,0,5,2026-07-03T10:56:19.447469
0,8,1,4,0,4,2026-07-03T10:56:20.005804
0,8,2,4,0,4,2026-07-03T10:56:20.833391
0,8,3,4,0,4,2026-07-03T10:56:21.576243
0,8,4,4,0,4,2026-07-03T10:56:22.244510
0,8,5,4,0,4,2026-07-03T10:56:22.827133
0,8,6,4,0,4,2026-07-03T10:56:23.374079
0,8,7,4,0,4,2026-07-03T10:56:24.173624
0,8,8,4,0,4,2026-07-03T10:56:24.878267
0,8,9,4,0,4,2026-07-03T10:56:25.473824
0,8,10,4,0,4,2026-07-03T10:56:25.989888
0,9,1,4,0,4,2026-07-03T10:56:26.610384
0,9,2,3,0,3,2026-07-03T10:56:27.211919
0,9,3,4,0,4,2026-07-03T10:56:27.822236
0,9,4,4,0,4,2026-07-03T10:56:35.233058
0,9,5,5,0,5,2026-07-03T10:56:35.843900
0,9,6,5,0,5,2026-07-03T10:56:36.524387
0,9,7,4,0,4,2026-07-03T10:56:37.383439
0,9,8,5,0,5,2026-07-03T10:56:37.893790
0,9,9,4,0,4,2026-07-03T10:56:38.490948
0,9,10,5,0,5,2026-07-03T10:56:38.997057
0,10,1,5,0,5,2026-07-03T10:56:39.792903
0,10,2,5,0,5,2026-07-03T10:56:40.435393
0,10,3,5,0,5,2026-07-03T10:56:41.103495
0,10,4,5,0,5,2026-07-03T10:56:41.948356
0,10,5,5,0,5,2026-07-03T10:56:42.502223
0,10,6,5,0,5,2026-07-03T10:56:43.175234
0,10,7,5,0,5,2026-07-03T10:56:43.848942
0,10,8,5,0,5,2026-07-03T10:56:44.821715
0,10,9,5,0,5,2026-07-03T10:56:45.733218
0,10,10,5,0,5,2026-07-03T10:56:46.464331
0,11,1,5,0,5,2026-07-03T10:56:47.071539
0,11,2,5,0,5,2026-07-03T10:56:47.847261
0,11,3,5,0,5,2026-07-03T10:56:48.707371
0,11,4,5,0,5,2026-07-03T10:56:49.209880
0,11,5,5,0,5,2026-07-03T10:56:50.279275
0,11,6,5,0,5,2026-07-03T10:56:50.999987
0,11,7,5,0,5,2026-07-03T10:56:51.904879
0,11,8,5,0,5,2026-07-03T10:56:52.451673
0,11,9,5,0,5,2026-07-03T10:56:53.012615
0,11,10,5,0,5,2026-07-03T10:56:53.503402
0,12,1,4,0,4,2026-07-03T10:56:54.798225
0,12,2,4,0,4,2026-07-03T10:56:55.370499
0,12,3,4,0,4,2026-07-03T10:56:55.948204
0,12,4,4,0,4,2026-07-03T10:56:56.583642
