question_id,run_index,rating,failures,response,collected_at
1,1,5,0,5,2026-04-03T18:49:25.386469
1,2,5,0,5,2026-04-03T18:49:26.455291
1,3,5,0,5,2026-04-03T18:49:27.195750
1,4,5,0,5,2026-04-03T18:49:27.607477
1,5,5,0,5,2026-04-03T18:49:28.227717
1,6,5,0,5,2026-04-03T18:49:28.783008
1,7,5,0,5,2026-04-03T18:49:29.353614
1,8,5,0,5,2026-04-03T18:49:30.055571
1,9,5,0,5,2026-04-03T18:49:31.122778
1,10,5,0,5,2026-04-03T18:49:31.708823
2,1,5,0,5,2026-04-03T18:49:32.306642
2,2,5,0,5,2026-04-03T18:49:32.860850
2,3,5,0,5,2026-04-03T18:49:33.583514
2,4,5,0,5,2026-04-03T18:49:34.311251
2,5,5,0,5,2026-04-03T18:49:34.849109
2,6,5,0,5,2026-04-03T18:49:35.429722
2,7,5,0,5,2026-04-03T18:49:36.069022
2,8,5,0,5,2026-04-03T18:49:36.835895
2,9,5,0,5,2026-04-03T18:49:37.419024
2,10,5,0,5,2026-04-03T18:49:37.907680
3,1,0,0,0,2026-04-03T18:49:38.542524
3,2,0,0,0,2026-04-03T18:49:39.114886
3,3,1,0,1,2026-04-03T18:49:39.777513
3,4,0,0,0,2026-04-03T18:49:40.383204
3,5,0,0,0,2026-04-03T18:49:40.819565
3,6,1,0,1,2026-04-03T18:49:41.900465
3,7,0,0,0,2026-04-03T18:49:42.355882
3,8,0,0,0,2026-04-03T18:49:42.935701
3,9,0,0,0,2026-04-03T18:49:43.572382
3,10,1,0,1,2026-04-03T18:49:44.032877
4,1,3,0,3,2026-04-03T18:49:45.033892
4,2,3,0,3,2026-04-03T18:49:45.486571
4,3,3,0,3,2026-04-03T18:49:46.109826
4,4,3,0,3,2026-04-03T18:49:46.605207
4,5,3,0,3,2026-04-03T18:49:47.167355
4,6,3,0,3,2026-04-03T18:49:47.747117
4,7,1,0,1,2026-04-03T18:49:48.918522
4,8,3,0,3,2026-04-03T18:49:49.442056
4,9,3,0,3,2026-04-03T18:49:50.086767
4,10,3,0,3,2026-04-03T18:49:50.845961
5,1,3,0,3,2026-04-03T18:49:51.259394
